Movie_ID,Name,Date,Rate,Votes,Genre,Duration,Type,Nudity,Violence,Profanity,Alcohol,Frightening
3479,Lost Highway,1997,7.6,"136,693","Mystery, Thriller",134 ,Film,Severe,Severe,Moderate,Mild,Severe
3480,Tayna pechati drakona,2019,4.7,"5,579","Action, Adventure, Family",120 ,Film,None,Mild,Mild,Mild,Mild
3481,Peppa Pig,2019,6.2,"4,365","Animation, Adventure, Comedy",9 ,Series,None,None,Mild,None,Mild
3482,The Dressmaker,2015,7.1,"57,473","Comedy, Drama",119 ,Film,Mild,Moderate,Mild,Mild,Moderate
3483,Finding You,2021,6.1,"2,018","Drama, Romance",119 ,Film,None,No Rate,No Rate,No Rate,No Rate
3484,The Burning,1981,6.4,"17,549",Horror,91 ,Film,Moderate,Severe,Moderate,Mild,Moderate
3485,Sinister 2,2015,5.3,"51,685","Horror, Mystery, Thriller",97 ,Film,None,Severe,Moderate,Mild,Severe
3486,Weekend at Bernies,1989,6.4,"52,730","Adventure, Comedy, Crime",97 ,Film,Mild,Mild,Mild,Mild,None
3487,È stata la mano di Dio,2021,7.3,338,Drama,130 ,Film,Moderate,No Rate,No Rate,No Rate,No Rate
3488,Mud,2012,7.4,"174,443",Drama,130 ,Film,Mild,Moderate,Moderate,Mild,Mild
3489,La pianiste,2001,7.5,"60,093","Drama, Music",131 ,Film,Severe,Moderate,Moderate,Mild,Severe
3490,Smokey and the Bandit,1977,7.0,"48,070","Action, Adventure, Comedy",96 ,Film,Mild,Mild,Moderate,Mild,None
3491,Dantes Peak,1997,6.0,"86,689","Action, Adventure, Thriller",108 ,Film,Mild,Moderate,Mild,Mild,Moderate
3492,Doogie Howser MD,1997,6.5,"8,443","Comedy, Drama, Family",30 ,Series,None,Mild,None,Mild,Mild
3493,Strange But True,2019,5.9,"4,151",Thriller,96 ,Film,Mild,Mild,Moderate,Moderate,Moderate
3494,Yes Day,2021,5.7,"20,492","Comedy, Family",86 ,Film,None,Mild,None,None,None
3495,I Spit on Your Grave Deja Vu,2019,2.3,"2,463","Horror, Thriller",148 ,Film,Severe,Severe,Severe,Mild,Moderate
3496,The Jungle Book,1967,7.6,"173,033","Animation, Adventure, Comedy",78 ,Film,None,Mild,None,None,Mild
3497,Smokin Aces,2006,6.7,"141,825","Action, Comedy, Crime",109 ,Film,Moderate,Severe,Severe,Severe,Severe
3498,Mannequin,1987,5.9,"30,803","Comedy, Fantasy, Romance",90 ,Film,Mild,Mild,Mild,Mild,None
3499,Treasure Planet,2002,7.2,"110,023","Animation, Adventure, Family",95 ,Film,None,Mild,None,Mild,Mild
3500,Gokushufudo,2002,7.3,"3,076","Animation, Action, Comedy",16 ,Series,None,Mild,Moderate,Mild,None
3501,Blues Brothers 2000,1998,4.9,"32,611","Action, Comedy, Crime",123 ,Film,Mild,Mild,Mild,Mild,None
3502,Easy Rider,1969,7.3,"105,849","Adventure, Drama",95 ,Film,Mild,Moderate,Mild,Severe,Mild
3503,Miranda,1969,8.2,"14,376",Comedy,30 ,Series,Mild,None,Mild,Mild,None
3504,The Ridiculous 6,2015,4.8,"46,822","Action, Adventure, Comedy",119 ,Film,Moderate,Moderate,Moderate,Mild,Mild
3505,Shrek Forever After,2010,6.3,"193,816","Animation, Adventure, Comedy",93 ,Film,Mild,Mild,Mild,Mild,Mild
3506,Heavenly Creatures,1994,7.3,"61,972","Biography, Crime, Drama",99 ,Film,Moderate,Moderate,Mild,Mild,Moderate
3507,The Brothers Grimm,2005,5.9,"118,683","Action, Adventure, Comedy",118 ,Film,None,Moderate,Mild,Mild,Moderate
3508,Olympus Has Fallen,2013,6.5,"266,391","Action, Thriller",119 ,Film,None,Severe,Severe,Mild,Severe
3509,From Dusk Till Dawn The Series,2013,6.9,"19,852","Action, Crime, Fantasy",45 ,Series,Moderate,Severe,Moderate,Moderate,Severe
3510,Nurse Jackie,2013,7.7,"25,825","Comedy, Drama",27 ,Series,Moderate,Moderate,Severe,Severe,Moderate
3511,The Little Vampire,2000,5.8,"10,173","Adventure, Comedy, Family",95 ,Film,No Rate,Mild,None,Mild,Mild
3512,Rounders,1998,7.3,"146,609","Crime, Drama",121 ,Film,Moderate,Moderate,Severe,Moderate,Mild
3513,The Girl Who Got Away,2021,5.7,"3,478","Horror, Thriller",116 ,Film,Mild,Severe,Moderate,No Rate,No Rate
3514,Sudden Impact,1983,6.6,"43,170","Action, Crime, Thriller",117 ,Film,Moderate,Severe,Moderate,Moderate,Severe
3515,The Boy Next Door,2015,4.7,"40,671",Thriller,91 ,Film,Severe,Severe,Severe,Mild,Severe
3516,The Lego Batman Movie,2017,7.3,"138,551","Animation, Action, Adventure",104 ,Film,None,Mild,Mild,None,Mild
3517,Nanny McPhee,2005,6.6,"72,220","Comedy, Family, Fantasy",97 ,Film,None,Mild,None,None,None
3518,Seulgiroun Euisasaenghal,2005,8.8,"3,743","Comedy, Drama",84 ,Series,No Rate,None,None,None,None
3519,Deadly Cuts,2021,7.2,52,Comedy,90 ,Film,No Rate,No Rate,No Rate,No Rate,No Rate
3520,Liar,2021,7.1,"8,209","Crime, Drama, Thriller",45 ,Series,Mild,Mild,Mild,Mild,Moderate
3521,Trasgredire,2000,5.5,"5,389","Comedy, Drama",91 ,Film,Severe,None,Mild,Mild,None
3522,B Positive,2000,6.0,"1,906","Comedy, Drama",22 ,Series,Mild,None,None,Moderate,None
3523,Roma città aperta,1945,8.1,"25,141","Drama, Thriller, War",103 ,Film,Mild,Moderate,None,Mild,Severe
3524,Swingers,1996,7.2,"79,641","Comedy, Drama",96 ,Film,Mild,None,Severe,Moderate,None
3525,Dancing with the Stars,1996,4.7,"9,647","Family, Game-Show, Music",60 ,Series,Mild,None,None,None,None
3526,Las Vegas,1996,7.4,"26,702","Crime, Drama",60 ,Series,Mild,No Rate,No Rate,Mild,Mild
3527,The Counselor,2013,5.3,"98,660","Crime, Drama, Thriller",117 ,Film,Moderate,Severe,Severe,Moderate,Severe
3528,Velvet,2013,8.1,"5,646",Drama,43 ,Series,Severe,No Rate,Moderate,Moderate,Severe
3529,Push,2009,6.1,"108,415","Action, Sci-Fi, Thriller",111 ,Film,None,Moderate,Moderate,Moderate,Moderate
3530,The Dead Center,2018,5.8,"2,458","Horror, Mystery, Thriller",92 ,Film,None,Severe,Mild,Mild,Moderate
3531,Angel Heart,1987,7.3,"84,448","Horror, Mystery, Thriller",113 ,Film,Severe,Severe,Moderate,Moderate,Severe
3532,Jurassic World Camp Cretaceous,1987,7.6,"5,950","Animation, Action, Adventure",24 ,Series,None,Mild,None,None,Moderate
3533,ZOMBIES,2018,6.2,"4,532","Family, Musical, Romance",94 ,Film,None,Mild,None,None,Mild
3534,Rock of Ages,2012,5.9,"75,925","Comedy, Drama, Musical",123 ,Film,Moderate,Mild,Moderate,Moderate,None
3535,Ella Enchanted,2004,6.3,"65,283","Comedy, Family, Fantasy",96 ,Film,None,Mild,None,None,None
3536,Letters to Juliet,2010,6.5,"96,436","Adventure, Comedy, Drama",105 ,Film,None,None,Mild,Mild,None
3537,Nymphomaniac Vol II,2013,6.7,"89,446",Drama,124 ,Film,Severe,Severe,Severe,Mild,Severe
3538,Heavy Metal 2000,2000,5.4,"8,161","Animation, Action, Adventure",88 ,Film,Moderate,Moderate,Mild,Mild,Severe
3539,Timeline,2003,5.7,"61,966","Action, Adventure, Sci-Fi",116 ,Film,None,Moderate,Moderate,Mild,Moderate
3540,The Vicar of Dibley,2003,8.0,"12,777",Comedy,60 ,Series,Mild,None,Mild,Mild,None
3541,Petite maman,2021,7.3,"1,106","Drama, Fantasy",72 ,Film,No Rate,No Rate,No Rate,No Rate,No Rate
3542,Great White,2021,4.1,"5,315","Horror, Thriller",91 ,Film,No Rate,No Rate,No Rate,No Rate,No Rate
3543,Motherland,2021,7.8,"4,103",Comedy,30 ,Series,Mild,None,Moderate,Mild,None
3544,Youth,2015,7.3,"74,786","Comedy, Drama, Music",124 ,Film,Moderate,None,Mild,Mild,Mild
3545,Annie Hall,1977,8.0,"258,522","Comedy, Romance",93 ,Film,Moderate,None,Mild,Mild,None
3546,Red Eye,2005,6.5,"116,263",Thriller,85 ,Film,None,Moderate,Mild,Mild,Moderate
3547,Dangerous Liaisons,1988,7.6,"67,388","Drama, Romance",119 ,Film,Moderate,Mild,Mild,None,Mild
3548,Ride Along,2014,6.2,"108,532","Action, Comedy, Crime",99 ,Film,Mild,Moderate,Moderate,Moderate,Mild
3549,The Silencing,2020,6.2,"18,068","Action, Crime, Thriller",93 ,Film,Mild,Moderate,Mild,Moderate,Moderate
3550,AfterLife,2009,5.9,"37,850","Drama, Mystery, Thriller",104 ,Film,Moderate,Moderate,Moderate,Mild,Moderate
3551,Queen  Slim,2019,7.1,"28,319","Crime, Drama, Romance",132 ,Film,Moderate,Moderate,Severe,Moderate,Moderate
3552,Central Intelligence,2016,6.3,"170,350","Action, Comedy, Crime",107 ,Film,Moderate,Moderate,Moderate,Mild,Mild
3553,All My Children,1942,6.6,"2,788","Drama, Romance, Mystery",60 ,Series,Severe,Severe,Severe,Severe,Severe
3554,Grandmas Boy,2006,7.0,"80,496",Comedy,94 ,Film,Moderate,Mild,Severe,Severe,None
3555,The Vow,2012,6.8,"188,981","Drama, Romance",104 ,Film,Moderate,Mild,Mild,Mild,Moderate
3556,St Elsewhere,2012,7.9,"4,168","Comedy, Drama",60 ,Series,No Rate,No Rate,No Rate,No Rate,No Rate
3557,Hunter Hunter,2020,6.4,"7,919","Horror, Thriller",93 ,Film,Mild,Severe,None,Mild,Severe
3558,Algoissjiman,2021,7.3,"2,324","Drama, Romance",70 ,Series,No Rate,No Rate,No Rate,No Rate,No Rate
3559,The Man in the Moon,1991,7.3,"16,228","Drama, Romance",99 ,Film,Mild,Moderate,Mild,None,Mild
3560,Salvation,1991,7.0,"20,790","Drama, Sci-Fi, Thriller",43 ,Series,Mild,No Rate,No Rate,No Rate,No Rate
3561,The Kid Detective,2020,7.0,"14,680","Comedy, Drama, Mystery",100 ,Film,Mild,Mild,Moderate,Moderate,Mild
3562,CHiPs,2020,6.4,"9,074","Crime, Drama, Mystery",60 ,Series,No Rate,No Rate,No Rate,No Rate,No Rate
3563,Happy Death Day 2U,2019,6.2,"67,012","Comedy, Horror, Mystery",100 ,Film,Mild,Moderate,Moderate,Mild,Moderate
3564,El orfanato,2007,7.4,"151,461","Drama, Horror, Mystery",105 ,Film,None,Moderate,Mild,Mild,Moderate
3565,Salt,2010,6.4,"304,766","Action, Thriller",100 ,Film,Mild,Severe,Moderate,Mild,Moderate
3566,Moxie,2021,6.7,"22,231","Comedy, Drama, Music",111 ,Film,Mild,None,Mild,Mild,None
3567,Tin Star,2021,7.3,"13,236","Crime, Drama, Thriller",60 ,Series,Moderate,Severe,Severe,Moderate,Moderate
3568,Gandhi,1982,8.0,"223,910","Biography, Drama, History",191 ,Film,None,Moderate,Mild,None,Moderate
3569,Naked and Afraid of Love,1982,3.1,155,"Reality-TV, Romance",60 ,Series,No Rate,No Rate,No Rate,No Rate,No Rate
3570,Sex Lies and Videotape,1989,7.2,"52,896",Drama,100 ,Film,Mild,None,Moderate,Mild,Mild
3571,Yes Man,2008,6.8,"347,718","Comedy, Romance",104 ,Film,Moderate,Mild,Moderate,Moderate,None
3572,Star Trek Nemesis,2002,6.4,"76,729","Action, Adventure, Sci-Fi",116 ,Film,Mild,Moderate,Mild,Mild,Moderate
3573,The Crying Game,1992,7.3,"53,664","Crime, Drama, Romance",112 ,Film,Moderate,Moderate,Severe,Moderate,Severe
3574,Maze Runner The Scorch Trials,2015,6.3,"234,897","Action, Adventure, Sci-Fi",131 ,Film,None,Moderate,Moderate,Mild,Moderate
3575,Network,1976,8.1,"152,766",Drama,121 ,Film,Mild,Mild,Moderate,Mild,Moderate
3576,The First Purge,2018,5.2,"60,219","Action, Horror, Sci-Fi",97 ,Film,Mild,Severe,Severe,Moderate,Moderate
3577,The Collector,2009,6.4,"62,207","Horror, Thriller",90 ,Film,Moderate,Severe,Moderate,Mild,Severe
3578,13 Ghosts,1960,6.1,"5,929","Horror, Mystery",85 ,Film,None,Mild,None,None,Moderate
3579,The Survivalist,2015,6.4,"16,592","Drama, Sci-Fi, Thriller",104 ,Film,Severe,Severe,None,Mild,Severe
3580,Rookie Blue,2015,7.7,"16,620","Action, Crime, Drama",42 ,Series,Mild,Moderate,Mild,Moderate,Mild
3581,Open Range,2003,7.4,"69,970","Action, Drama, Romance",139 ,Film,None,Moderate,Moderate,Mild,Mild
3582,Black Christmas,2019,3.4,"13,909","Horror, Mystery, Thriller",92 ,Film,Mild,Moderate,Mild,Mild,Mild
3583,The Knick,2019,8.5,"45,989","Drama, History",58 ,Series,Moderate,Severe,Moderate,Severe,Severe
3584,The Highwaymen,2019,6.9,"83,898","Biography, Crime, Drama",132 ,Film,None,Moderate,Mild,Moderate,Moderate
3585,Patriot,2019,8.3,"13,306","Comedy, Drama, Thriller",58 ,Series,Moderate,Moderate,Severe,Moderate,Moderate
3586,The Good Shepherd,2006,6.7,"100,949","Drama, History, Thriller",167 ,Film,Moderate,Moderate,Moderate,Mild,Moderate
3587,Home,2015,6.6,"97,439","Animation, Adventure, Comedy",94 ,Film,None,Mild,None,None,Mild
3588,Our Girl,2015,7.7,"3,829","Action, Drama, Thriller",60 ,Series,No Rate,No Rate,No Rate,No Rate,No Rate
3589,The Gambler,2014,6.1,"68,871","Crime, Drama, Thriller",111 ,Film,Moderate,Mild,Severe,Mild,Mild
3590,The Innocents,1961,7.8,"28,792",Horror,100 ,Film,None,Mild,None,None,Moderate
3591,Seeking a Friend for the End of the World,2012,6.7,"110,973","Adventure, Comedy, Drama",101 ,Film,Mild,Moderate,Mild,Moderate,Moderate
3592,Nocturne,2020,5.7,"7,328","Horror, Mystery, Thriller",90 ,Film,Mild,Moderate,Moderate,Mild,Moderate
3593,Cloudy with a Chance of Meatballs,2009,6.9,"216,940","Animation, Adventure, Comedy",90 ,Film,None,Mild,Mild,None,Mild
3594,In the Tall Grass,2019,5.4,"51,569","Horror, Mystery, Sci-Fi",101 ,Film,Mild,Severe,Moderate,None,Moderate
3595,Borat Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,2006,7.3,"391,697",Comedy,84 ,Film,Severe,Mild,Moderate,Mild,Mild
3596,Never Rarely Sometimes Always,2020,7.4,"23,959",Drama,101 ,Film,Mild,Mild,Mild,Mild,Moderate
3597,American Mary,2012,6.3,"24,525","Drama, Horror",103 ,Film,Severe,Severe,Severe,Moderate,Severe
3598,We Were Soldiers,2002,7.2,"135,572","Action, Drama, History",138 ,Film,Mild,Severe,Moderate,Mild,Severe
3599,The Grudge,2020,4.3,"23,108","Fantasy, Horror",94 ,Film,None,Severe,Moderate,Mild,Severe
3600,The Fundamentals of Caring,2016,7.3,"67,258","Comedy, Drama",97 ,Film,Mild,None,Severe,Mild,None
3601,Newness,2017,6.3,"15,660","Drama, Romance",117 ,Film,Moderate,Mild,Moderate,Moderate,Mild
3602,Dreamcatcher,2003,5.5,"90,767","Drama, Horror, Sci-Fi",136 ,Film,Mild,Severe,Moderate,Mild,Severe
3603,Tarzan,1999,7.3,"213,346","Animation, Adventure, Drama",88 ,Film,None,Mild,None,Mild,Moderate
3604,Dont Tell Mom the Babysitters Dead,1991,6.3,"31,676",Comedy,102 ,Film,Mild,None,Moderate,Moderate,None
3605,The Man from Earth,2007,7.9,"181,233","Drama, Fantasy, Mystery",87 ,Film,None,None,No Rate,Mild,Mild
3606,The Judge,2014,7.4,"185,410","Crime, Drama",141 ,Film,Mild,None,Moderate,Mild,None
3607,The Imaginarium of Doctor Parnassus,2009,6.8,"146,954","Adventure, Comedy, Fantasy",123 ,Film,Mild,Moderate,Mild,Moderate,Moderate
3608,The Chronicles of Narnia Prince Caspian,2008,6.5,"201,807","Action, Adventure, Family",150 ,Film,None,Moderate,None,None,Moderate
3609,The Little Girl Who Lives Down the Lane,1976,7.0,"14,452","Drama, Horror, Mystery",91 ,Film,Moderate,Moderate,Mild,Mild,Moderate
3610,Billy Elliot,2000,7.7,"130,745","Drama, Music",110 ,Film,Mild,Mild,Severe,Mild,Mild
3611,Carriers,2009,6.0,"45,437","Action, Adventure, Drama",85 ,Film,None,Moderate,Moderate,Mild,Mild
3612,Red Riding Hood,2011,5.5,"110,201","Fantasy, Horror, Mystery",100 ,Film,Mild,Moderate,Mild,Mild,Moderate
3613,According to Jim,2011,6.4,"35,174","Comedy, Romance",30 ,Series,Mild,Mild,Mild,Mild,None
3614,Rurôni Kenshin Sai shûshô  The Beginning,2021,7.5,"5,981","Action, Adventure, Drama",137 ,Film,None,Severe,None,Mild,Mild
3615,Prozac Nation,2001,6.3,"17,724","Biography, Drama, Romance",95 ,Film,Mild,None,Mild,Mild,Mild
3616,Finding Dory,2016,7.3,"255,557","Animation, Adventure, Comedy",97 ,Film,None,None,None,None,Mild
3617,Society,1989,6.5,"16,926","Comedy, Horror",99 ,Film,Moderate,Severe,Moderate,Mild,Moderate
3618,Kings,2017,5.1,"3,345","Crime, Drama, Romance",86 ,Film,Moderate,Severe,Moderate,Mild,Moderate
3619,White House Down,2013,6.3,"213,712","Action, Drama, Thriller",131 ,Film,None,Moderate,Moderate,Mild,Moderate
3620,Little Women,1949,7.3,"7,092","Drama, Family, Romance",122 ,Film,None,None,None,No Rate,Mild
3621,On the Basis of Sex,2018,7.1,"32,093","Biography, Drama",120 ,Film,None,None,Mild,Mild,None
3622,Midnight Cowboy,1969,7.8,"106,739",Drama,113 ,Film,Severe,Moderate,Moderate,Mild,Moderate
3623,Întregalde,2021,7.2,407,"Comedy, Drama",104 ,Film,No Rate,No Rate,No Rate,No Rate,No Rate
3624,Rare Beasts,2019,5.6,865,"Comedy, Drama, Romance",87 ,Film,No Rate,No Rate,No Rate,No Rate,No Rate
3625,Whip It,2009,6.9,"65,845","Drama, Sport",111 ,Film,Mild,Mild,Moderate,Moderate,Mild
3626,Tales of Halloween,2015,5.5,"12,568","Adventure, Comedy, Fantasy",97 ,Film,Mild,Severe,Moderate,Mild,Severe
3627,Breathe,2017,7.2,"20,767","Biography, Drama, Romance",118 ,Film,None,Mild,Mild,Mild,Moderate
3628,Brimstone,2016,7.1,"38,672","Drama, Mystery, Thriller",148 ,Film,Severe,Severe,Moderate,Mild,Severe
3629,What I Like About You,2016,6.6,"12,887",Comedy,30 ,Series,No Rate,No Rate,Mild,No Rate,No Rate
3630,The Time Machine,2002,6.0,"121,826","Action, Adventure, Sci-Fi",96 ,Film,None,Mild,Mild,None,Mild
3631,Perfect,1985,4.6,"5,077","Drama, Romance",115 ,Film,Mild,None,Moderate,Mild,None
3632,Il commissario Montalbano,1985,8.3,"3,485","Crime, Drama, Mystery",95 ,Series,Moderate,No Rate,Moderate,Moderate,Severe
3633,Only the Brave,2017,7.6,"63,918","Action, Biography, Drama",134 ,Film,Mild,Mild,Moderate,Mild,Moderate
3634,Margin Call,2011,7.1,"122,482","Drama, Thriller",107 ,Film,None,None,Severe,Mild,None
3635,The Thundermans,2011,5.8,"4,255","Action, Comedy, Drama",23 ,Series,None,Mild,None,None,Mild
3636,Star Trek II The Wrath of Khan,1982,7.7,"116,792","Action, Adventure, Sci-Fi",113 ,Film,None,Moderate,Mild,Mild,Moderate
3637,The Generals Daughter,1999,6.4,"56,455","Crime, Drama, Mystery",116 ,Film,Severe,Severe,Moderate,Mild,Severe
3638,Philadelphia,1993,7.7,"232,616",Drama,125 ,Film,Mild,None,Moderate,Mild,Mild
3639,Slender Man,2018,3.2,"31,629","Horror, Mystery, Thriller",93 ,Film,Mild,Moderate,Mild,Mild,Moderate
3640,Ghost Rider Spirit of Vengeance,2011,4.3,"115,071","Action, Fantasy, Thriller",96 ,Film,Mild,Moderate,Mild,Mild,Moderate
3641,Gypsy,2017,6.8,"15,367","Drama, Thriller",51 ,Series,Moderate,Mild,Mild,Moderate,None
3642,Dead Silence,2007,6.2,"90,723","Horror, Mystery, Thriller",89 ,Film,None,Moderate,Mild,Mild,Severe
3643,Rudy,1993,7.5,"60,323","Biography, Drama, Sport",114 ,Film,None,Mild,Moderate,Mild,Mild
3644,A Fish Called Wanda,1988,7.5,"137,094","Comedy, Crime",108 ,Film,Moderate,Mild,Moderate,Mild,None
3645,Lord of War,2005,7.6,"303,622","Action, Crime, Drama",122 ,Film,Moderate,Severe,Severe,Severe,Moderate
3646,Mask,1985,7.2,"27,569","Biography, Drama",120 ,Film,Mild,Mild,Moderate,Moderate,Moderate
3647,Alex Rider,1985,7.6,"10,190","Action, Adventure, Drama",45 ,Series,Mild,Mild,Mild,Mild,Moderate
3648,The Quick and the Dead,1995,6.4,"89,706","Action, Romance, Thriller",107 ,Film,Mild,Severe,Mild,Mild,Moderate
3649,Never Been Kissed,1999,6.1,"86,966","Comedy, Drama, Romance",107 ,Film,Mild,None,Mild,Mild,None
3650,Miss Congeniality,2000,6.3,"197,452","Action, Comedy, Crime",109 ,Film,Mild,Mild,Mild,Mild,Mild
3651,From Hell,2001,6.8,"150,921","Horror, Mystery, Thriller",122 ,Film,Severe,Severe,Moderate,Moderate,Severe
3652,The Poughkeepsie Tapes,2007,6.0,"17,759","Horror, Mystery, Thriller",81 ,Film,Severe,Severe,Mild,None,Severe
3653,Big Love,2007,7.6,"20,898",Drama,60 ,Series,Moderate,Moderate,Moderate,Mild,Moderate
3654,Belle,2013,7.3,"29,490","Biography, Drama, Romance",100 ,Film,None,Mild,Mild,Mild,Mild
3655,Sliders,2013,7.4,"17,567","Adventure, Fantasy, Sci-Fi",60 ,Series,None,Mild,Mild,Mild,Mild
3656,The Beverly Hillbillies,1993,5.0,"18,032","Comedy, Family",92 ,Film,Mild,Mild,Mild,Mild,Mild
3657,Mike  Molly,2021,6.4,"24,086",Comedy,30 ,Series,Moderate,None,Moderate,Moderate,None
3658,Hot in Cleveland,2021,7.3,"12,945",Comedy,30 ,Series,Moderate,No Rate,Mild,Moderate,None
3659,Melissa  Joey,2021,7.0,"18,234","Comedy, Romance",30 ,Series,Mild,None,Mild,Mild,None
3660,Designing Women,2021,7.1,"5,249",Comedy,30 ,Series,No Rate,No Rate,No Rate,No Rate,No Rate
3661,Yes God Yes,2019,6.1,"13,074","Comedy, Drama",78 ,Film,Moderate,None,Mild,Mild,None
3662,Qismat 2,2021,7.5,714,"Drama, Romance",155 ,Film,No Rate,No Rate,No Rate,No Rate,No Rate
3663,Allo Allo,2021,8.3,"24,463","Comedy, History, War",45 ,Series,No Rate,No Rate,No Rate,No Rate,No Rate
3664,Monsterland,2021,5.6,"2,503","Drama, Fantasy, Horror",50 ,Series,Mild,Severe,Severe,No Rate,Severe
3665,Wander,2020,4.9,"8,064",Thriller,94 ,Film,None,Mild,None,Mild,Moderate
3666,Lamica geniale,2020,8.6,"11,537",Drama,60 ,Series,Moderate,Moderate,Mild,Mild,Moderate
3667,The Professor and the Madman,2019,7.3,"40,879","Biography, Drama",124 ,Film,None,Moderate,None,None,Mild
3668,Land,2021,6.6,"5,742","Adventure, Drama",89 ,Film,Mild,Mild,Mild,None,Mild
3669,Majo no takkyûbin,1989,7.9,"133,758","Animation, Adventure, Drama",103 ,Film,None,None,None,None,None
3670,Alice Through the Looking Glass,2016,6.2,"100,442","Adventure, Family, Fantasy",113 ,Film,None,Mild,None,None,Mild
3671,Pitch Black,2000,7.1,"231,880","Action, Horror, Sci-Fi",109 ,Film,None,Moderate,Moderate,Mild,Severe
3672,Devil,2010,6.2,"140,079","Horror, Mystery, Thriller",80 ,Film,Mild,Moderate,Mild,Mild,Severe
3673,The Last Detective,2010,7.7,"1,345","Comedy, Crime, Drama",90 ,Series,No Rate,No Rate,No Rate,No Rate,No Rate
3674,Friends The Reunion,2021,8.1,"52,354","Documentary, Biography, Comedy",104 ,Film,None,None,Mild,None,None
3675,RIPD,2013,5.6,"124,870","Action, Adventure, Comedy",96 ,Film,Mild,Moderate,Moderate,Mild,Mild
3676,The Hangover Part III,2013,5.8,"303,010","Comedy, Crime",100 ,Film,Moderate,Moderate,Severe,Moderate,Moderate
3677,Deadly Class,2013,7.6,"15,628","Action, Adventure, Comedy",60 ,Series,Moderate,Severe,Severe,Severe,Moderate
3678,Body Heat,1981,7.4,"33,458","Crime, Drama, Romance",113 ,Film,Moderate,Mild,Mild,Mild,Mild
3679,Wild at Heart,1990,7.2,"89,151","Comedy, Crime, Drama",125 ,Film,Severe,Severe,Severe,Moderate,Severe
3680,The Darkest Hour,2011,4.9,"59,878","Action, Adventure, Horror",89 ,Film,None,Moderate,Mild,Mild,Moderate
3681,Sex Drive,2008,6.5,"86,059","Comedy, Romance",109 ,Film,Severe,Mild,Severe,Moderate,Mild
3682,Wu Assassins,2019,6.4,"11,167","Action, Crime, Drama",44 ,Series,None,Moderate,Moderate,Mild,Mild
3683,Hellraiser III Hell on Earth,1992,5.5,"29,195",Horror,97 ,Film,Moderate,Severe,Severe,Moderate,Severe
3684,Teen Titans,1992,7.9,"29,072","Animation, Action, Adventure",30 ,Series,None,Mild,None,None,Mild
3685,Broad City,1992,8.4,"28,943",Comedy,22 ,Series,Moderate,None,Moderate,Severe,Mild
3686,Mike and Dave Need Wedding Dates,2016,6.0,"86,157","Comedy, Romance",98 ,Film,Moderate,Mild,Severe,Moderate,None
3687,The Hunchback of Notre Dame,1996,7.0,"148,870","Animation, Drama, Family",91 ,Film,Mild,Moderate,Mild,Mild,Moderate
3688,Enemy at the Gates,2001,7.6,"252,026","Drama, History, War",131 ,Film,Moderate,Severe,Mild,Mild,Moderate
3689,Accepted,2006,6.4,"128,887",Comedy,93 ,Film,Mild,Mild,Moderate,Mild,None
